Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:2.568,"urn:cite:hmt:vaimg.VA035VN_0537@0.483,0.2581,0.379,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.569,"urn:cite:hmt:vaimg.VA035VN_0537@0.482,0.2739,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.570,"urn:cite:hmt:vaimg.VA035VN_0537@0.482,0.2919,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.571,"urn:cite:hmt:vaimg.VA035VN_0537@0.482,0.3093,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.572,"urn:cite:hmt:vaimg.VA035VN_0537@0.481,0.3318,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.573,"urn:cite:hmt:vaimg.VA035VN_0537@0.481,0.3499,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.574,"urn:cite:hmt:vaimg.VA035VN_0537@0.481,0.3679,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.575,"urn:cite:hmt:vaimg.VA035VN_0537@0.481,0.3837,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.576,"urn:cite:hmt:vaimg.VA035VN_0537@0.48,0.4041,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.577,"urn:cite:hmt:vaimg.VA035VN_0537@0.48,0.4214,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.578,"urn:cite:hmt:vaimg.VA035VN_0537@0.478,0.4409,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.579,"urn:cite:hmt:vaimg.VA035VN_0537@0.478,0.4612,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.580,"urn:cite:hmt:vaimg.VA035VN_0537@0.478,0.4763,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.581,"urn:cite:hmt:vaimg.VA035VN_0537@0.475,0.4966,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.582,"urn:cite:hmt:vaimg.VA035VN_0537@0.475,0.5147,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.583,"urn:cite:hmt:vaimg.VA035VN_0537@0.475,0.5335,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.584,"urn:cite:hmt:vaimg.VA035VN_0537@0.497,0.5523,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.585,"urn:cite:hmt:vaimg.VA035VN_0537@0.491,0.5688,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.586,"urn:cite:hmt:vaimg.VA035VN_0537@0.49,0.5922,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.587,"urn:cite:hmt:vaimg.VA035VN_0537@0.488,0.6102,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.588,"urn:cite:hmt:vaimg.VA035VN_0537@0.488,0.6283,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.589,"urn:cite:hmt:vaimg.VA035VN_0537@0.484,0.6456,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.590,"urn:cite:hmt:vaimg.VA035VN_0537@0.484,0.6659,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.591,"urn:cite:hmt:vaimg.VA035VN_0537@0.49,0.678,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:2.592,"urn:cite:hmt:vaimg.VA035VN_0537@0.49,0.6938,0.398,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:2.593,"urn:cite:hmt:vaimg.VA036RN_0037@0.166,0.2182,0.419,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:2.594,"urn:cite:hmt:vaimg.VA036RN_0037@0.165,0.2415,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.595,"urn:cite:hmt:vaimg.VA036RN_0037@0.162,0.2596,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.596,"urn:cite:hmt:vaimg.VA036RN_0037@0.159,0.2814,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.597,"urn:cite:hmt:vaimg.VA036RN_0037@0.159,0.2987,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.598,"urn:cite:hmt:vaimg.VA036RN_0037@0.156,0.3175,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.599,"urn:cite:hmt:vaimg.VA036RN_0037@0.156,0.3371,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.600,"urn:cite:hmt:vaimg.VA036RN_0037@0.156,0.3582,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.601,"urn:cite:hmt:vaimg.VA036RN_0037@0.156,0.3747,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.602,"urn:cite:hmt:vaimg.VA036RN_0037@0.155,0.3928,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.603,"urn:cite:hmt:vaimg.VA036RN_0037@0.151,0.4108,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.604,"urn:cite:hmt:vaimg.VA036RN_0037@0.16,0.4334,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.605,"urn:cite:hmt:vaimg.VA036RN_0037@0.169,0.4537,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.606,"urn:cite:hmt:vaimg.VA036RN_0037@0.166,0.468,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.607,"urn:cite:hmt:vaimg.VA036RN_0037@0.16,0.4891,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.608,"urn:cite:hmt:vaimg.VA036RN_0037@0.158,0.5102,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.609,"urn:cite:hmt:vaimg.VA036RN_0037@0.156,0.5305,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.610,"urn:cite:hmt:vaimg.VA036RN_0037@0.15,0.5463,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.611,"urn:cite:hmt:vaimg.VA036RN_0037@0.162,0.5643,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.612,"urn:cite:hmt:vaimg.VA036RN_0037@0.153,0.5839,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.613,"urn:cite:hmt:vaimg.VA036RN_0037@0.153,0.602,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.614,"urn:cite:hmt:vaimg.VA036RN_0037@0.153,0.6185,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.615,"urn:cite:hmt:vaimg.VA036RN_0037@0.153,0.6388,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.616,"urn:cite:hmt:vaimg.VA036RN_0037@0.15,0.6584,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.617,"urn:cite:hmt:vaimg.VA036RN_0037@0.15,0.6757,0.423,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:2.618,"urn:cite:hmt:vaimg.VA036VN_0538@0.477,0.2227,0.433,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:2.619,"urn:cite:hmt:vaimg.VA036VN_0538@0.477,0.2468,0.433,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.620,"urn:cite:hmt:vaimg.VA036VN_0538@0.477,0.2649,0.433,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.621,"urn:cite:hmt:vaimg.VA036VN_0538@0.477,0.2844,0.433,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.622,"urn:cite:hmt:vaimg.VA036VN_0538@0.474,0.3032,0.433,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.623,"urn:cite:hmt:vaimg.VA036VN_0538@0.473,0.3213,0.433,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.624,"urn:cite:hmt:vaimg.VA036VN_0538@0.473,0.3409,0.433,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.625,"urn:cite:hmt:vaimg.VA036VN_0538@0.47,0.3574,0.433,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.626,"urn:cite:hmt:vaimg.VA036VN_0538@0.486,0.3755,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.627,"urn:cite:hmt:vaimg.VA036VN_0538@0.486,0.3973,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.628,"urn:cite:hmt:vaimg.VA036VN_0538@0.486,0.4131,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.629,"urn:cite:hmt:vaimg.VA036VN_0538@0.495,0.4327,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.630,"urn:cite:hmt:vaimg.VA036VN_0538@0.49,0.4515,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.631,"urn:cite:hmt:vaimg.VA036VN_0538@0.49,0.471,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.632,"urn:cite:hmt:vaimg.VA036VN_0538@0.49,0.4891,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.633,"urn:cite:hmt:vaimg.VA036VN_0538@0.488,0.5071,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.634,"urn:cite:hmt:vaimg.VA036VN_0538@0.491,0.5275,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.635,"urn:cite:hmt:vaimg.VA036VN_0538@0.491,0.5478,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.636,"urn:cite:hmt:vaimg.VA036VN_0538@0.489,0.5651,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.637,"urn:cite:hmt:vaimg.VA036VN_0538@0.489,0.5824,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.638,"urn:cite:hmt:vaimg.VA036VN_0538@0.489,0.5982,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.639,"urn:cite:hmt:vaimg.VA036VN_0538@0.498,0.6147,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.640,"urn:cite:hmt:vaimg.VA036VN_0538@0.497,0.6366,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.641,"urn:cite:hmt:vaimg.VA036VN_0538@0.485,0.6546,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.642,"urn:cite:hmt:vaimg.VA036VN_0538@0.502,0.6719,0.4,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.643,"urn:cite:hmt:vaimg.VA037RN_0038@0.128,0.2235,0.427,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.644,"urn:cite:hmt:vaimg.VA037RN_0038@0.137,0.2438,0.427,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.645,"urn:cite:hmt:vaimg.VA037RN_0038@0.139,0.2664,0.427,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.646,"urn:cite:hmt:vaimg.VA037RN_0038@0.129,0.2829,0.427,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.647,"urn:cite:hmt:vaimg.VA037RN_0038@0.129,0.3032,0.427,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.648,"urn:cite:hmt:vaimg.VA037RN_0038@0.129,0.3236,0.427,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.649,"urn:cite:hmt:vaimg.VA037RN_0038@0.123,0.3409,0.427,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.650,"urn:cite:hmt:vaimg.VA037RN_0038@0.127,0.3597,0.427,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.651,"urn:cite:hmt:vaimg.VA037RN_0038@0.125,0.3777,0.427,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.652,"urn:cite:hmt:vaimg.VA037RN_0038@0.119,0.3973,0.401,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.653,"urn:cite:hmt:vaimg.VA037RN_0038@0.119,0.4153,0.401,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.654,"urn:cite:hmt:vaimg.VA037RN_0038@0.119,0.4364,0.401,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.655,"urn:cite:hmt:vaimg.VA037RN_0038@0.122,0.4545,0.401,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.656,"urn:cite:hmt:vaimg.VA037RN_0038@0.123,0.4748,0.401,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.657,"urn:cite:hmt:vaimg.VA037RN_0038@0.127,0.4936,0.401,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.658,"urn:cite:hmt:vaimg.VA037RN_0038@0.121,0.5124,0.401,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.659,"urn:cite:hmt:vaimg.VA037RN_0038@0.121,0.5297,0.401,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.660,"urn:cite:hmt:vaimg.VA037RN_0038@0.116,0.5485,0.401,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.661,"urn:cite:hmt:vaimg.VA037RN_0038@0.116,0.5681,0.434,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.662,"urn:cite:hmt:vaimg.VA037RN_0038@0.107,0.5877,0.434,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.663,"urn:cite:hmt:vaimg.VA037RN_0038@0.107,0.6065,0.434,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.664,"urn:cite:hmt:vaimg.VA037RN_0038@0.107,0.6238,0.434,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.665,"urn:cite:hmt:vaimg.VA037RN_0038@0.107,0.6418,0.434,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.666,"urn:cite:hmt:vaimg.VA037RN_0038@0.107,0.6606,0.434,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.667,"urn:cite:hmt:vaimg.VA037RN_0038@0.123,0.681,0.434,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.668,"urn:cite:hmt:vaimg.VA037VN_0539@0.466,0.2333,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.669,"urn:cite:hmt:vaimg.VA037VN_0539@0.466,0.2536,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.670,"urn:cite:hmt:vaimg.VA037VN_0539@0.463,0.2716,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.671,"urn:cite:hmt:vaimg.VA037VN_0539@0.463,0.2927,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.672,"urn:cite:hmt:vaimg.VA037VN_0539@0.463,0.31,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.673,"urn:cite:hmt:vaimg.VA037VN_0539@0.46,0.3273,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.674,"urn:cite:hmt:vaimg.VA037VN_0539@0.46,0.3476,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.675,"urn:cite:hmt:vaimg.VA037VN_0539@0.457,0.3664,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.676,"urn:cite:hmt:vaimg.VA037VN_0539@0.456,0.386,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.677,"urn:cite:hmt:vaimg.VA037VN_0539@0.456,0.4033,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.678,"urn:cite:hmt:vaimg.VA037VN_0539@0.456,0.4221,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.679,"urn:cite:hmt:vaimg.VA037VN_0539@0.454,0.4424,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.680,"urn:cite:hmt:vaimg.VA037VN_0539@0.454,0.4605,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.681,"urn:cite:hmt:vaimg.VA037VN_0539@0.452,0.4786,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.682,"urn:cite:hmt:vaimg.VA037VN_0539@0.46,0.4966,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.683,"urn:cite:hmt:vaimg.VA037VN_0539@0.46,0.5132,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.684,"urn:cite:hmt:vaimg.VA037VN_0539@0.46,0.5305,0.425,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.685,"urn:cite:hmt:vaimg.VA037VN_0539@0.483,0.5508,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.686,"urn:cite:hmt:vaimg.VA037VN_0539@0.477,0.5726,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.687,"urn:cite:hmt:vaimg.VA037VN_0539@0.477,0.5892,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.688,"urn:cite:hmt:vaimg.VA037VN_0539@0.477,0.6065,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.689,"urn:cite:hmt:vaimg.VA037VN_0539@0.477,0.6268,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.690,"urn:cite:hmt:vaimg.VA037VN_0539@0.477,0.6441,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.691,"urn:cite:hmt:vaimg.VA037VN_0539@0.477,0.6622,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.692,"urn:cite:hmt:vaimg.VA037VN_0539@0.492,0.6825,0.402,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:2.693,"urn:cite:hmt:vaimg.VA038RN_0039@0.118,0.2235,0.398,0.0354"
urn:cts:greekLit:tlg0012.tlg001.msA:2.694,"urn:cite:hmt:vaimg.VA038RN_0039@0.145,0.246,0.398,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.695,"urn:cite:hmt:vaimg.VA038RN_0039@0.14,0.2634,0.398,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.696,"urn:cite:hmt:vaimg.VA038RN_0039@0.137,0.2837,0.398,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.697,"urn:cite:hmt:vaimg.VA038RN_0039@0.131,0.304,0.398,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.698,"urn:cite:hmt:vaimg.VA038RN_0039@0.135,0.3243,0.398,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.699,"urn:cite:hmt:vaimg.VA038RN_0039@0.137,0.3401,0.416,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.700,"urn:cite:hmt:vaimg.VA038RN_0039@0.126,0.3604,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.701,"urn:cite:hmt:vaimg.VA038RN_0039@0.123,0.3822,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.702,"urn:cite:hmt:vaimg.VA038RN_0039@0.123,0.4003,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.703,"urn:cite:hmt:vaimg.VA038RN_0039@0.123,0.4184,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.704,"urn:cite:hmt:vaimg.VA038RN_0039@0.112,0.4387,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.705,"urn:cite:hmt:vaimg.VA038RN_0039@0.109,0.4567,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.706,"urn:cite:hmt:vaimg.VA038RN_0039@0.109,0.4748,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.707,"urn:cite:hmt:vaimg.VA038RN_0039@0.11,0.4944,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.708,"urn:cite:hmt:vaimg.VA038RN_0039@0.104,0.5154,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.709,"urn:cite:hmt:vaimg.VA038RN_0039@0.11,0.5335,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.710,"urn:cite:hmt:vaimg.VA038RN_0039@0.11,0.5576,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.711,"urn:cite:hmt:vaimg.VA038RN_0039@0.109,0.5741,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.712,"urn:cite:hmt:vaimg.VA038RN_0039@0.113,0.5929,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.713,"urn:cite:hmt:vaimg.VA038RN_0039@0.113,0.6132,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.714,"urn:cite:hmt:vaimg.VA038RN_0039@0.113,0.6298,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.715,"urn:cite:hmt:vaimg.VA038RN_0039@0.116,0.6524,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.716,"urn:cite:hmt:vaimg.VA038RN_0039@0.116,0.6727,0.447,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:2.717,"urn:cite:hmt:vaimg.VA038RN_0039@0.115,0.6907,0.447,0.0421"
urn:cts:greekLit:tlg0012.tlg001.msA:2.718,"urn:cite:hmt:vaimg.VA038VN_0540@0.469,0.2302,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.719,"urn:cite:hmt:vaimg.VA038VN_0540@0.469,0.2498,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.720,"urn:cite:hmt:vaimg.VA038VN_0540@0.469,0.2709,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.721,"urn:cite:hmt:vaimg.VA038VN_0540@0.469,0.2889,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.722,"urn:cite:hmt:vaimg.VA038VN_0540@0.479,0.307,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.723,"urn:cite:hmt:vaimg.VA038VN_0540@0.478,0.3251,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.724,"urn:cite:hmt:vaimg.VA038VN_0540@0.482,0.3454,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.725,"urn:cite:hmt:vaimg.VA038VN_0540@0.478,0.3649,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.726,"urn:cite:hmt:vaimg.VA038VN_0540@0.478,0.3815,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.727,"urn:cite:hmt:vaimg.VA038VN_0540@0.473,0.4003,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.728,"urn:cite:hmt:vaimg.VA038VN_0540@0.47,0.4206,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.729,"urn:cite:hmt:vaimg.VA038VN_0540@0.477,0.4387,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.730,"urn:cite:hmt:vaimg.VA038VN_0540@0.471,0.4567,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.731,"urn:cite:hmt:vaimg.VA038VN_0540@0.471,0.4763,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.732,"urn:cite:hmt:vaimg.VA038VN_0540@0.471,0.4959,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.733,"urn:cite:hmt:vaimg.VA038VN_0540@0.471,0.5139,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.735,"urn:cite:hmt:vaimg.VA038VN_0540@0.478,0.5342,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.734,"urn:cite:hmt:vaimg.VA038VN_0540@0.477,0.5515,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.736,"urn:cite:hmt:vaimg.VA038VN_0540@0.48,0.5673,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.737,"urn:cite:hmt:vaimg.VA038VN_0540@0.484,0.5884,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.738,"urn:cite:hmt:vaimg.VA038VN_0540@0.481,0.608,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.739,"urn:cite:hmt:vaimg.VA038VN_0540@0.472,0.6238,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.740,"urn:cite:hmt:vaimg.VA038VN_0540@0.482,0.6448,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.741,"urn:cite:hmt:vaimg.VA038VN_0540@0.478,0.6644,0.386,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.742,"urn:cite:hmt:vaimg.VA038VN_0540@0.478,0.681,0.406,0.0414"
urn:cts:greekLit:tlg0012.tlg001.msA:2.743,"urn:cite:hmt:vaimg.VA039RN_0040@0.137,0.219,0.421,0.0444"
urn:cts:greekLit:tlg0012.tlg001.msA:2.744,"urn:cite:hmt:vaimg.VA039RN_0040@0.145,0.2445,0.421,0.0354"
urn:cts:greekLit:tlg0012.tlg001.msA:2.745,"urn:cite:hmt:vaimg.VA039RN_0040@0.134,0.2671,0.421,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.746,"urn:cite:hmt:vaimg.VA039RN_0040@0.131,0.2852,0.421,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.747,"urn:cite:hmt:vaimg.VA039RN_0040@0.133,0.3078,0.421,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.748,"urn:cite:hmt:vaimg.VA039RN_0040@0.13,0.3266,0.421,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:2.749,"urn:cite:hmt:vaimg.VA039RN_0040@0.134,0.3431,0.443,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.750,"urn:cite:hmt:vaimg.VA039RN_0040@0.133,0.3642,0.443,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.751,"urn:cite:hmt:vaimg.VA039RN_0040@0.13,0.3822,0.443,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.752,"urn:cite:hmt:vaimg.VA039RN_0040@0.121,0.4033,0.443,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.753,"urn:cite:hmt:vaimg.VA039RN_0040@0.119,0.4206,0.443,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.754,"urn:cite:hmt:vaimg.VA039RN_0040@0.118,0.4409,0.443,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.755,"urn:cite:hmt:vaimg.VA039RN_0040@0.116,0.462,0.443,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.756,"urn:cite:hmt:vaimg.VA039RN_0040@0.116,0.4793,0.443,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.757,"urn:cite:hmt:vaimg.VA039RN_0040@0.115,0.4981,0.443,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:2.758,"urn:cite:hmt:vaimg.VA039RN_0040@0.115,0.5184,0.443,0.0316"
